time,x,y,z
11.714,-0.398339,0.403201,0.00461472
11.715,-0.198261,-0.473609,-0.120778
11.716,0.00650401,-0.485296,0.158589
11.717,0.0847532,-0.167109,0.229406
11.718,0.0717318,0.214026,0.129492
11.719,-0.0470072,0.514297,0.181984
11.72,-0.226596,0.582985,0.172148
11.721,-0.376789,0.186589,-0.115021
11.722,-0.105282,-0.425914,-0.0492049
11.723,0.0102301,-0.544714,0.285931
11.724,0.0346644,-0.193615,0.259659
11.725,0.0467386,0.2106,0.10686
11.726,-0.112921,0.631337,0.239082
11.727,-0.269902,0.484598,0.0907874
11.728,-0.490644,0.0368374,-0.217089
11.729,-0.0429156,-0.425524,0.0239177
11.73,0.0138527,-0.486149,0.385292
11.731,0.0999024,0.111476,0.146403
11.732,0.00978341,0.453086,0.172055
11.733,-0.115192,0.464456,0.124322
11.734,-0.325712,0.395754,0.0175911
11.735,-0.506087,-0.265328,-0.309122
11.736,-0.0036912,-0.392934,0.0639219
11.737,0.097012,-0.14962,0.138482
11.738,0.0737882,0.132403,0.130545
11.739,-0.0294192,0.502634,0.180339
11.74,-0.200771,0.569228,0.168716
11.741,-0.479564,0.503708,0.0586979
11.742,-0.455023,-0.648281,-0.261395
11.743,-0.0729078,-0.759085,0.416524
11.744,0.105553,-0.0335278,0.123159
11.745,0.0586702,0.279019,0.131372
11.746,-0.0991968,0.639411,0.249444
11.747,-0.329181,0.742681,0.279972
11.748,-0.480092,0.163013,-0.156175
11.749,-0.0963935,-0.553787,0.0257298
11.75,-0.0257645,-0.602487,0.453813
11.751,0.0983486,0.0461344,0.158489
11.752,0.0276949,0.396944,0.153871
11.753,-0.107789,0.491406,0.144035
11.754,-0.367873,0.581765,0.139693
11.755,-0.21967,-0.301115,-0.16539
11.756,-0.0500153,-0.577582,0.122994
11.757,-0.0209126,-0.498881,0.453503
11.758,0.0961558,0.187187,0.124657
11.759,0.00868997,0.263475,0.0859317
11.76,-0.191535,0.616803,0.206496
11.761,-0.30773,0.253307,-0.0600322
11.762,-0.251158,-0.507723,-0.154433
11.763,-0.209005,-1.02386,0.510369
11.764,0.106057,-0.115976,0.177485
11.765,0.0791266,0.28491,0.143284
11.766,-0.0504415,0.51256,0.179484
11.767,-0.159486,0.388736,0.0630553
11.768,-0.230094,0.00133523,-0.133182
11.769,-0.431982,-0.793437,-0.185022
11.77,0.0323204,-0.468657,0.23492
11.771,0.110557,-0.00817357,0.160844
11.772,0.049302,0.313915,0.134807
11.773,-0.091055,0.54383,0.184483
11.774,-0.327623,0.678273,0.225218
11.775,-0.241903,-0.15978,-0.172107
11.776,-0.0671384,-0.499002,0.0317196
11.777,-0.0333355,-0.597299,0.478098
11.778,0.0982824,0.112955,0.110867
11.779,0.0143122,0.411083,0.153078
11.78,-0.109708,0.450454,0.117672
11.781,-0.373472,0.53588,0.103564
11.782,-0.48562,-0.271803,-0.301631
11.783,-0.0156343,-0.475636,0.0994311
11.784,0.053071,-0.313465,0.305633
11.785,0.090921,0.238364,0.136173
11.786,0.00197258,0.246417,0.0742446
11.787,-0.207492,0.596319,0.18681
11.788,-0.19257,0.0552898,-0.100138
11.789,-0.365456,-0.692094,-0.179343
11.79,0.0335393,-0.365098,0.114691
11.791,0.096181,-0.0898071,0.197066
11.792,0.0435228,0.124502,0.0977341
11.793,-0.0942916,0.629209,0.243312
11.794,-0.261609,0.547285,0.13719
11.795,-0.148262,-0.0832206,-0.109685
11.796,-0.38702,-0.938072,-0.039747
11.797,0.054445,-0.400294,0.238675
11.798,0.0612276,-0.0754842,0.194052
11.799,0.0293488,0.380923,0.141305
11.8,-0.128839,0.582026,0.198569
11.801,-0.143967,0.180006,-0.0338247
11.802,-0.434646,-0.239611,-0.275231
11.803,-0.166633,-0.869667,0.244804
11.804,0.087209,-0.188919,0.130321
11.805,0.0903564,0.145027,0.14044
11.806,0.0123094,0.223193,0.0754798
11.807,-0.0728159,0.275655,0.0398779
11.808,-0.266467,0.226397,-0.0603089
11.809,-0.508319,-0.424223,-0.32281
11.81,0.010805,-0.38388,0.0829443
11.811,0.0707625,-0.236736,0.264036
11.812,0.0833796,0.248833,0.140131
11.813,-0.0410091,0.501384,0.176438
11.814,-0.120331,0.31937,0.0398773
11.815,-0.479988,0.38772,-0.0237428
11.816,-0.119076,-0.475153,-0.0444333
11.817,-0.12562,-0.858096,0.569166
11.818,0.103205,-0.0240408,0.174222
11.819,0.0505867,0.358697,0.1509
11.82,-0.0476638,0.351293,0.0889044
11.821,-0.340344,0.666808,0.213292
11.822,-0.253426,-0.199333,-0.182692
11.823,-0.232517,-0.902997,0.146704
11.824,0.079613,-0.254014,0.151329
11.825,0.102823,0.122305,0.144564
11.826,0.0138541,0.359751,0.128739
11.827,-0.153273,0.564633,0.178781
11.828,-0.311872,0.350019,-0.0069273
11.829,-0.389092,-0.437069,-0.259915
11.83,-0.0300513,-0.592829,0.190276
11.831,0.103023,-0.145423,0.165352
11.832,0.0727988,0.171922,0.12802
11.833,-0.0385426,0.497034,0.174821
11.834,-0.176052,0.466857,0.10553
11.835,-0.380949,0.211613,-0.103638
11.836,-0.190527,-0.585461,-0.0687773
11.837,-0.0237587,-0.640754,0.362602
11.838,0.0488656,-0.180105,0.251672
11.839,0.0561227,0.364165,0.154879
11.84,-0.0447453,0.357198,0.0933939
11.841,-0.285693,0.55912,0.140148
11.842,-0.393349,-0.0437676,-0.213475
11.843,-0.180823,-0.770127,0.0805463
11.844,-0.00498657,-0.557549,0.410685
11.845,0.105837,0.080655,0.149824
11.846,0.0259836,0.312986,0.117716
11.847,-0.167897,0.69404,0.272892
11.848,-0.188428,0.208566,-0.0402056
11.849,-0.344995,-0.363899,-0.238856
11.85,-0.238884,-1.01918,0.335655
11.851,0.0965088,-0.198891,0.192185
11.852,0.0915336,0.219022,0.128079
11.853,-0.023952,0.472611,0.166747
11.854,-0.09934,0.310853,0.0444049
11.855,-0.363715,0.279925,-0.0619918
11.856,-0.223728,-0.550554,-0.11664
11.857,-0.0550777,-0.715856,0.36511
11.858,0.108834,-0.085831,0.16768
11.859,0.0718228,0.299864,0.136143
11.86,-0.0291198,0.347631,0.0969848
11.861,-0.235712,0.525239,0.12795
11.862,-0.494568,0.260564,-0.106699
11.863,-0.156797,-0.653869,0.0135285
11.864,-0.0203484,-0.61056,0.424959
11.865,0.106797,0.0462611,0.155769
11.866,0.031903,0.3691,0.144153
11.867,-0.0686329,0.373659,0.0904496
11.868,-0.293656,0.445747,0.0584295
11.869,-0.339598,-0.263551,-0.2334
11.87,-0.310494,-1.06905,0.243664
11.871,0.0600213,-0.340081,0.292296
11.872,0.0778268,0.0784632,0.142525
11.873,-0.0104916,0.51347,0.196059
11.874,-0.0746122,0.287996,0.0446986
11.875,-0.438175,0.570592,0.117611
11.876,-0.116064,-0.308039,-0.0889218
11.877,-0.141833,-0.894922,0.418131
11.878,0.0397359,-0.28852,0.311898
11.879,0.0789583,0.281057,0.142892
11.88,-0.0269691,0.382084,0.115488
11.881,-0.137692,0.340353,0.0440083
11.882,-0.344648,0.0923584,-0.147128
11.883,-0.33469,-0.804421,-0.0878756
11.884,0.0486488,-0.366872,0.154528
11.885,0.0540097,-0.135876,0.226118
11.886,0.0452038,0.395424,0.161552
11.887,-0.0687952,0.430783,0.122217
11.888,-0.212826,0.366718,0.032469
11.889,-0.506384,0.0729881,-0.206267
11.89,-0.115648,-0.674212,0.0942499
11.891,0.0412203,-0.423157,0.323642
11.892,0.0769345,0.0230668,0.157989
11.893,0.0222685,0.269633,0.0993235
11.894,-0.144381,0.556852,0.17596
11.895,-0.422996,0.636781,0.173621
11.896,-0.149007,-0.298743,-0.116178
11.897,-0.0649257,-0.686858,0.22854
11.898,0.00411771,-0.396545,0.389415
11.899,0.0792076,0.188229,0.133117
11.9,-0.0445266,0.569655,0.218529
11.901,-0.245855,0.692133,0.253195
11.902,-0.272867,0.0896748,-0.121948
11.903,-0.299057,-0.701552,-0.115952
11.904,-0.0261611,-0.646908,0.355219
11.905,0.0925652,-0.092526,0.200638
11.906,0.0594436,0.283145,0.132954
11.907,-0.0905918,0.613819,0.233521
11.908,-0.150772,0.298219,0.0170674
11.909,-0.518501,0.210735,-0.140748
11.91,-0.0608858,-0.420214,-0.00168676
11.911,0.0277511,-0.483298,0.331799
11.912,0.0764743,-0.0245657,0.176084
11.913,0.0319682,0.247097,0.100854
11.914,-0.122259,0.546597,0.175798
11.915,-0.371433,0.599362,0.152776
11.916,-0.190085,-0.286632,-0.146447
11.917,-0.238656,-1.01046,0.316213
11.918,0.0622137,-0.307393,0.289116
11.919,0.0848333,0.152761,0.13708
11.92,-0.0194501,0.499578,0.184677
11.921,-0.223104,0.7023,0.266615
11.922,-0.151508,0.0568347,-0.0802023
11.923,-0.320712,-0.602494,-0.179088
11.924,-0.0255776,-0.629063,0.276249
11.925,0.0592104,-0.2085,0.2636
11.926,0.05373,0.142746,0.109642
11.927,-0.0685642,0.541684,0.190165
11.928,-0.266981,0.61192,0.184486
11.929,-0.289558,-0.0350925,-0.169475
11.93,-0.231005,-0.780724,0.0160936
11.931,-0.0259343,-0.628292,0.429383
11.932,0.109264,0.0434442,0.153749
11.933,0.037223,0.325139,0.130304
11.934,-0.117954,0.579578,0.200228
11.935,-0.209851,0.314169,0.00400404
11.936,-0.180779,-0.20833,-0.140949
11.937,-0.166098,-0.844546,0.203821
11.938,0.0219296,-0.453832,0.371652
11.939,0.0935006,0.110693,0.145326
11.94,0.0178267,0.239086,0.0855399
11.941,-0.184339,0.651475,0.234859
11.942,-0.355345,0.418261,0.024772
11.943,-0.336548,-0.455843,-0.22613
11.944,-0.111014,-0.812191,0.317199
11.945,0.0982477,-0.181981,0.196867
11.946,0.0502753,0.0462176,0.123988
11.947,0.00155887,0.240003,0.0715924
11.948,-0.128181,0.370812,0.064244
11.949,-0.46829,0.444339,0.0176407
11.95,-0.159987,-0.511364,-0.0717454
11.951,-0.0498697,-0.705536,0.384248
11.952,0.10981,-0.0535898,0.167572
11.953,0.0449188,0.125394,0.0995525
11.954,-0.0957612,0.635941,0.247943
11.955,-0.307168,0.682895,0.233
11.956,-0.385913,-0.00188182,-0.197073
11.957,-0.0654158,-0.433979,-0.00099823
11.958,-0.0469915,-0.650847,0.493456
11.959,0.108824,0.101964,0.13179
11.96,0.026818,0.297896,0.112793
11.961,-0.0718238,0.347714,0.0753611
11.962,-0.38367,0.587513,0.141081
11.963,-0.326632,-0.375035,-0.227847
11.964,-0.209481,-0.981384,0.34661
11.965,0.0960855,-0.158917,0.140604
11.966,0.0867421,0.187541,0.137512
11.967,-0.00106076,0.307703,0.0961042
11.968,-0.246537,0.72745,0.282614
11.969,-0.146092,0.0298328,-0.0849984
11.97,-0.389772,-0.665219,-0.209493
11.971,-0.142283,-0.904548,0.512436
11.972,0.107655,-0.0369209,0.12987
11.973,0.0642395,0.326363,0.147344
11.974,-0.028451,0.300064,0.0749902
11.975,-0.259803,0.527443,0.123274
11.976,-0.479776,0.140429,-0.167324
11.977,-0.134013,-0.666288,0.056482
11.978,0.0284547,-0.474757,0.338773
11.979,0.0698995,-0.0293619,0.175161
11.98,0.0230706,0.387236,0.140738
11.981,-0.14352,0.602167,0.20843
11.982,-0.302794,0.418242,0.0380209
11.983,-0.343905,-0.32218,-0.238452
11.984,-0.148238,-0.842813,0.248509
11.985,0.0846672,-0.180047,0.119307
11.986,0.0933745,0.168217,0.11518
11.987,-0.0073192,0.456657,0.165616
11.988,-0.183846,0.611878,0.204789
11.989,-0.373026,0.40222,0.009956
11.99,-0.182365,-0.425839,-0.120423
11.991,-0.222063,-1.04144,0.490258
11.992,0.087697,-0.187163,0.229617
11.993,0.0753857,0.229441,0.133753
11.994,-0.0330815,0.447073,0.147731
11.995,-0.274388,0.72711,0.276678
11.996,-0.239906,0.018977,-0.132425
11.997,-0.137072,-0.51522,-0.0459962
11.998,-0.0137576,-0.613642,0.361884
11.999,0.0431703,-0.174507,0.248121
12,0.0492931,0.35883,0.143843
12.001,-0.108944,0.614062,0.227897
12.002,-0.298585,0.578468,0.151742
12.003,-0.210579,-0.165925,-0.155713
12.004,-0.2753,-0.953539,0.135606
12.005,-0.0318542,-0.590003,0.476322
12.006,0.102902,0.128801,0.121619
12.007,0.00890151,0.464589,0.177687
12.008,-0.0673401,0.293861,0.0509939
12.009,-0.349571,0.433822,0.0365245
12.01,-0.372242,-0.416769,-0.251789
12.011,-0.137289,-0.859548,0.323372
12.012,0.0559374,-0.301609,0.299042
12.013,0.0838732,0.210817,0.115438
12.014,-0.0216043,0.437951,0.148165
12.015,-0.189871,0.541762,0.152035
12.016,-0.443603,0.408221,-0.00217245
12.017,-0.312174,-0.676078,-0.141193
12.018,0.0331525,-0.377059,0.122888
12.019,0.090759,-0.0960727,0.2029
12.02,0.0598393,0.294681,0.123097
12.021,-0.0735002,0.526184,0.178071
12.022,-0.280244,0.605554,0.176535
12.023,-0.360876,-0.0222258,-0.194491
12.024,-0.337606,-0.913981,-0.00190763
12.025,0.0625097,-0.270888,0.1162
12.026,0.107548,0.0761028,0.123735
12.027,0.0313766,0.381542,0.149152
12.028,-0.127813,0.591819,0.205922
12.029,-0.320826,0.517741,0.101728
12.03,-0.320968,-0.260378,-0.223587
12.031,-0.139502,-0.789589,0.184429
12.032,-0.025103,-0.536233,0.46605
12.033,0.0957244,0.16068,0.116648
12.034,0.00953427,0.292337,0.0974848
12.035,-0.196047,0.641167,0.224045
12.036,-0.213151,0.130662,-0.0825805
12.037,-0.31541,-0.565792,-0.18711
12.038,-0.0707905,-0.745496,0.346091
12.039,0.0757785,-0.19902,0.247882
12.04,0.0759243,0.25457,0.137587
12.041,-0.037738,0.444724,0.144195
12.042,-0.279219,0.698994,0.251959
12.043,-0.309114,0.0254013,-0.158981
12.044,-0.257387,-0.778695,-0.0196395
12.045,0.050846,-0.304493,0.111062
12.046,0.110852,0.0312558,0.131817
12.047,0.0407898,0.249652,0.109487
12.048,-0.0978865,0.530414,0.173078
12.049,-0.286799,0.489706,0.0899837
12.05,-0.366539,-0.170176,-0.233905
12.051,-0.365725,-1.04552,0.104905
12.052,-0.0440504,-0.613921,0.500368
12.053,0.100329,0.121749,0.115619
12.054,0.0206588,0.216953,0.0817604
12.055,-0.166894,0.624902,0.219159
12.056,-0.319336,0.366341,0.000918303
12.057,-0.318329,-0.429322,-0.21805
12.058,-0.15638,-0.904278,0.360667
12.059,0.0960958,-0.126653,0.125061
12.06,0.0805708,0.199475,0.134467
12.061,-0.00154115,0.282868,0.0854904
12.062,-0.179828,0.513385,0.13526
12.063,-0.456173,0.444817,0.020436
12.064,-0.283793,-0.641271,-0.132181
12.065,-0.0375413,-0.673767,0.347054
12.066,0.0899869,-0.121542,0.211379
12.067,0.0584782,0.195902,0.11643
12.068,-0.0272682,0.326956,0.0880999
12.069,-0.301421,0.694133,0.2435
12.07,-0.237717,-0.0847712,-0.157556
12.071,-0.123601,-0.594321,0.0157396
12.072,0.0600279,-0.35571,0.183344
12.073,0.0898113,-0.00348431,0.171759
12.074,0.0358591,0.319697,0.127363
12.075,-0.121763,0.565792,0.188779
12.076,-0.379213,0.692742,0.228121
12.077,-0.36106,-0.236351,-0.241332
12.078,-0.21437,-0.920848,0.211045
12.079,0.0480347,-0.381442,0.31737
12.08,0.0985611,0.141029,0.142955
12.081,0.00583886,0.415614,0.150666
12.082,-0.18309,0.661326,0.243056
12.083,-0.39245,0.51913,0.0871777
12.084,-0.272531,-0.428796,-0.187845
12.085,-0.119168,-0.83493,0.341162
12.086,0.0783065,-0.233034,0.252164
12.087,0.0606206,0.0921271,0.123601
12.088,-0.0343611,0.481456,0.165096
12.089,-0.26195,0.72709,0.279132
12.09,-0.226829,0.040993,-0.119924
12.091,-0.471067,-0.715317,-0.250083
12.092,0.0337519,-0.414742,0.158965
12.093,0.0878737,-0.0892825,0.20204
12.094,0.055876,0.340127,0.139976
12.095,-0.0942016,0.589974,0.215297
12.096,-0.221408,0.431779,0.0693442
12.097,-0.445024,0.0497236,-0.197694
12.098,-0.340524,-0.952512,0.0328744
12.099,0.0389441,-0.446992,0.31258
12.1,0.066913,-0.0323137,0.174885
12.101,0.0217736,0.386708,0.145803
12.102,-0.13927,0.582277,0.195193
12.103,-0.323779,0.459594,0.0601938
12.104,-0.172254,-0.276008,-0.134769
12.105,-0.154597,-0.876073,0.295375
12.106,0.055845,-0.32248,0.302345
12.107,0.0830437,0.142945,0.136582
12.108,-0.0123907,0.45251,0.160821
12.109,-0.204709,0.670605,0.245117
12.11,-0.370348,0.384209,-0.00104609
12.111,-0.125081,-0.334451,-0.0920562
12.112,-0.090498,-0.790908,0.374275
12.113,0.0903619,-0.165041,0.221687
12.114,0.0724185,0.244705,0.133928
12.115,-0.0504097,0.511889,0.179073
12.116,-0.193041,0.472153,0.103787
12.117,-0.477578,0.323806,-0.0645778
12.118,-0.264437,-0.751116,-0.0487809
12.119,-0.13192,-0.871997,0.574573
12.12,0.102412,0.00397641,0.111773
12.121,0.0546226,0.324202,0.141548
12.122,-0.0294174,0.274462,0.0631076
12.123,-0.161601,0.299218,0.0134357
12.124,-0.353651,-0.085175,-0.209668
12.125,-0.240065,-0.865222,0.0869132
12.126,0.00215623,-0.539331,0.396968
12.127,0.109155,0.101811,0.140907
12.128,0.020272,0.449295,0.173237
12.129,-0.0747798,0.355145,0.0778653
12.13,-0.323083,0.425869,0.0377516
12.131,-0.126617,-0.231128,-0.104393
12.132,-0.2769,-1.06684,0.325955
12.133,0.0943934,-0.169006,0.140816
12.134,0.0828161,0.148877,0.136045
12.135,-0.023355,0.522096,0.196615
12.136,-0.0826884,0.272101,0.0334931
12.137,-0.45122,0.495652,0.058075
12.138,-0.329634,-0.610391,-0.183298
12.139,0.0238372,-0.36815,0.0969759
12.14,0.0379975,-0.256878,0.297499
12.141,0.0714764,0.316306,0.14689
12.142,-0.0181111,0.284042,0.074456
12.143,-0.290754,0.692117,0.243942
12.144,-0.376704,0.0557265,-0.172761
12.145,-0.197782,-0.711959,0.00338305
12.146,-0.073086,-0.734171,0.514406
12.147,0.11095,0.0578354,0.133012
12.148,0.0356622,0.377555,0.14994
12.149,-0.0801823,0.421126,0.111817
12.15,-0.17421,0.239911,-0.0203561
12.151,-0.433024,-0.191674,-0.266336
12.152,-0.0788996,-0.641344,0.130275
12.153,0.0694761,-0.326268,0.26332
12.154,0.0545864,-0.00695631,0.152578
12.155,0.00104317,0.425743,0.153276
12.156,-0.207704,0.721888,0.286253
12.157,-0.30864,0.298889,-0.0356161
12.158,-0.399607,-0.472291,-0.262535
12.159,0.00259228,-0.445274,0.111146
12.16,0.0954803,-0.171793,0.211862
12.161,0.0762104,0.230935,0.134457
12.162,-0.0091032,0.27706,0.0776819
12.163,-0.27741,0.723441,0.272955
12.164,-0.363661,0.137367,-0.134175
12.165,-0.376027,-0.77214,-0.148133
12.166,-0.0218552,-0.635583,0.365584
12.167,0.09287,-0.0740469,0.194658
12.168,0.0594095,0.309675,0.140099
12.169,-0.0296995,0.296502,0.0726362
12.17,-0.330069,0.709186,0.250841
12.171,-0.315488,-0.0995114,-0.196881
12.172,-0.391263,-0.991421,0.00626812
12.173,0.0678755,-0.269357,0.128102
12.174,0.088625,0.0206032,0.16393
12.175,0.0261873,0.399812,0.154337
12.176,-0.0942615,0.436692,0.115252
12.177,-0.189559,0.229194,-0.0312775
12.178,-0.511458,-0.172367,-0.292638
12.179,-0.0143317,-0.414211,0.0593566
12.18,0.0357215,-0.368251,0.342265
12.181,0.0911969,0.179694,0.139357
12.182,0.00509828,0.287053,0.0920776
12.183,-0.216253,0.66436,0.237298
12.184,-0.439907,0.477831,0.0472964
12.185,-0.0985501,-0.320608,-0.0716752
12.186,0.0239496,-0.368838,0.0976451
12.187,0.0658764,-0.196781,0.254832
12.188,0.0684483,0.279241,0.124207
12.189,-0.0487165,0.461365,0.148895
12.19,-0.246155,0.555672,0.147049
12.191,-0.434377,0.197631,-0.125985
12.192,-0.343277,-0.823928,-0.0831258
12.193,-0.0793306,-0.757509,0.507668
12.194,0.093551,-0.0305546,0.180405
12.195,0.0454601,0.374906,0.154249
12.196,-0.0418331,0.29948,0.0669712
12.197,-0.333807,0.61877,0.175596
12.198,-0.444592,-0.0719058,-0.240876
12.199,-0.291567,-0.98409,0.147938
12.2,0.0798555,-0.241101,0.141976
12.201,0.0558891,-0.0222578,0.161688
12.202,0.00374723,0.447096,0.162604
12.203,-0.11228,0.4189,0.0977825
12.204,-0.227779,0.1975,-0.0601837
12.205,-0.167579,-0.355258,-0.122909
12.206,-0.0955837,-0.78607,0.32179
12.207,0.0280135,-0.339533,0.343218
12.208,0.0814457,0.23288,0.13763
12.209,-0.00324541,0.247594,0.0704818
12.21,-0.104409,0.288781,0.0314275
12.211,-0.366063,0.17756,-0.116175
12.212,-0.0871307,-0.351144,-0.0541434
12.213,0.0361629,-0.367125,0.122062
12.214,0.0426124,-0.195974,0.261419
12.215,0.057526,0.359118,0.153879
12.216,-0.0816539,0.52939,0.178243
12.217,-0.290179,0.598028,0.168565
12.218,-0.377918,-0.0476708,-0.208838
12.219,-0.171945,-0.742895,0.067528
12.22,-0.0266212,-0.60789,0.453205
12.221,0.0813102,-0.00982335,0.172018
12.222,0.0266585,0.389965,0.144282
12.223,-0.0507081,0.27998,0.0532177
12.224,-0.133471,0.160875,-0.0365889
12.225,-0.354818,-0.300164,-0.243489
12.226,-0.147005,-0.832732,0.233905
12.227,0.0574672,-0.343879,0.298593
12.228,0.0570554,0.00802363,0.14791
12.229,-0.00504061,0.442202,0.155364
12.23,-0.198994,0.684301,0.257473
12.231,-0.308553,0.283975,-0.0438471
12.232,-0.306702,-0.499679,-0.198175
12.233,-0.137095,-0.88322,0.402248
12.234,0.105212,-0.112626,0.150475
12.235,0.0540203,0.102935,0.113856
12.236,-0.0550614,0.551921,0.203098
12.237,-0.272837,0.710624,0.263036
12.238,-0.183534,-0.0186095,-0.116131
12.239,-0.412112,-0.811069,-0.158046
12.24,0.0270523,-0.493235,0.265265
12.241,0.0402418,-0.163798,0.240669
12.242,0.0467241,0.350267,0.137799
12.243,-0.0584566,0.382074,0.0996681
12.244,-0.330542,0.615259,0.173451
12.245,-0.487845,-0.00094104,-0.231151
12.246,-0.0415526,-0.44424,0.0358261
12.247,-0.0166456,-0.533067,0.449829
12.248,0.0943827,0.140226,0.110172
12.249,0.0113755,0.375859,0.134541
12.25,-0.168242,0.6019,0.201312
12.251,-0.219352,0.190974,-0.0599406
12.252,-0.373507,-0.438943,-0.250707
12.253,-0.131549,-0.854665,0.336357
12.254,0.069403,-0.262012,0.271263
12.255,0.0843662,0.206782,0.136999
12.256,-0.00942013,0.338599,0.104325
12.257,-0.222579,0.612053,0.194947
12.258,-0.370993,0.232009,-0.0901309
12.259,-0.157511,-0.504331,-0.0721791
12.26,-0.149496,-0.917412,0.543039
12.261,0.102006,-0.0253458,0.113597
12.262,0.0496422,0.158497,0.104867
12.263,-0.0970798,0.636811,0.248225
12.264,-0.320405,0.727988,0.268763
12.265,-0.308824,-0.0643834,-0.185504
12.266,-0.221413,-0.814851,0.0621805
12.267,-0.00990499,-0.578032,0.413068
12.268,0.0924336,0.0199039,0.164905
12.269,0.0275953,0.404262,0.152348
12.27,-0.0951921,0.447187,0.12118
12.271,-0.336929,0.528011,0.105574
12.272,-0.36765,-0.291473,-0.24954
12.273,-0.144211,-0.825144,0.228507
12.274,-0.0288475,-0.526067,0.471039
12.275,0.0649004,0.0404831,0.142564
12.276,-0.0184874,0.527224,0.201151
12.277,-0.0802681,0.288769,0.0423631
12.278,-0.344832,0.315428,-0.0364702
12.279,-0.478478,-0.45983,-0.307037
12.28,-0.113878,-0.837224,0.383441
12.281,0.103571,-0.0930758,0.133811
12.282,0.0740228,0.233524,0.133378
12.283,-0.00606481,0.250472,0.0693797
12.284,-0.140356,0.360263,0.0538192
12.285,-0.458709,0.316652,-0.0646536
12.286,-0.28491,-0.756773,-0.0676445
12.287,0.0474574,-0.350957,0.136685
12.288,0.0407582,-0.167301,0.243103
12.289,0.0471521,0.386793,0.156845
12.29,-0.0357894,0.275008,0.0594749
12.291,-0.150265,0.240285,-0.0106069
12.292,-0.364992,-0.147688,-0.228866
12.293,-0.194767,-0.842721,0.139604
12.294,0.0583236,-0.384737,0.264681
12.295,0.0769909,0.0104626,0.162532
12.296,0.0249899,0.263649,0.099658
12.297,-0.137826,0.552727,0.175093
12.298,-0.398731,0.594632,0.143839
12.299,-0.119272,-0.248413,-0.0980232
12.3,-0.00448172,-0.392493,0.0624058
12.301,0.0996286,-0.171561,0.168785
12.302,0.0642889,0.0971921,0.126539
12.303,-0.0305445,0.489343,0.173653
12.304,-0.102288,0.301328,0.0384308
12.305,-0.478748,0.477501,0.0394426
12.306,-0.109817,-0.392378,-0.0646693
12.307,-0.16412,-0.945222,0.563986
12.308,0.099678,-0.0895002,0.193339
12.309,0.0639399,0.288117,0.137189
12.31,-0.0731506,0.55367,0.197538
12.311,-0.12397,0.259856,0.00936725
12.312,-0.42813,0.0868282,-0.176854
12.313,-0.059059,-0.389463,-0.0122422
12.314,0.0625345,-0.292978,0.130758
12.315,0.0859287,-0.0102058,0.173416
12.316,0.0287013,0.413126,0.157825
12.317,-0.140407,0.631131,0.231212
12.318,-0.353028,0.589151,0.148415
12.319,-0.454485,-0.167158,-0.269838
12.32,-0.188539,-0.89034,0.222942
12.321,0.0367943,-0.405796,0.342246
12.322,0.101894,0.173249,0.133305
12.323,0.0067866,0.358419,0.12365
12.324,-0.171942,0.580383,0.184484
12.325,-0.425558,0.554085,0.107086
12.326,-0.326194,-0.500897,-0.211473
12.327,-0.144733,-0.894954,0.395766
12.328,0.102962,-0.146858,0.184216
12.329,0.0848367,0.263091,0.141243
12.33,-0.0098318,0.305331,0.0891295
12.331,-0.273733,0.744082,0.291408
12.332,-0.141866,-0.000686381,-0.0903467
12.333,-0.127884,-0.472556,-0.0548556
12.334,-0.0297982,-0.655618,0.380629
12.335,0.101094,-0.0563711,0.183986
12.336,0.0503776,0.205966,0.109758
12.337,-0.094029,0.586092,0.21199
12.338,-0.112599,0.209402,-0.00773867
12.339,-0.211215,-0.132108,-0.151973
12.34,-0.363708,-0.993276,0.0450443
12.341,0.0737461,-0.285402,0.158559
12.342,0.0509,-0.0621194,0.180072
12.343,0.0140216,0.468264,0.181207
12.344,-0.175535,0.700545,0.276185
12.345,-0.281723,0.340628,-0.00385668
12.346,-0.491878,-0.261946,-0.302784
12.347,-0.120976,-0.813577,0.279437
12.348,0.0695481,-0.283232,0.273154
12.349,0.0769609,0.127531,0.133613
12.35,-0.0289174,0.531522,0.200187
12.351,-0.0845311,0.267415,0.0304868
12.352,-0.379038,0.321866,-0.0418145
12.353,-0.203539,-0.51687,-0.111095
12.354,-0.194406,-1.00201,0.538629
12.355,0.0327113,-0.2642,0.303725
12.356,0.0707396,0.307628,0.145343
12.357,-0.0545426,0.48177,0.158657
12.358,-0.208789,0.469777,0.0975775
12.359,-0.390835,0.0752811,-0.169737
12.36,-0.188325,-0.698456,0.00532195
12.361,0.00961688,-0.541741,0.354605
12.362,0.0754562,-0.0563591,0.189497
12.363,0.0382349,0.242901,0.105471
12.364,-0.115647,0.563836,0.189329
12.365,-0.226309,0.355346,0.0215851
12.366,-0.359501,-0.206594,-0.236709
12.367,-0.236059,-0.941479,0.195192
12.368,0.0809643,-0.219133,0.130602
12.369,0.0959882,0.12089,0.144708
12.37,0.00996763,0.362835,0.12767
12.371,-0.177997,0.626558,0.217451
12.372,-0.271525,0.243431,-0.0535418
12.373,-0.313155,-0.49615,-0.203469
12.374,-0.175828,-0.954272,0.425854
12.375,0.104028,-0.1088,0.142565
12.376,0.0483202,0.0734587,0.112686
12.377,-0.0160662,0.324372,0.0936352
