time,x,y,z
11.286,-0.0450653,0.0453924,-0.01315
11.287,-0.0973171,0.60555,0.217902
11.288,0.0635711,0.3945,0.169162
11.289,-0.145951,0.519488,0.148578
11.29,-0.0276467,0.0721695,0.0456617
11.291,0.0113461,0.428433,0.150537
11.292,-0.586633,0.663951,0.191199
11.293,-0.134289,-0.806251,0.144246
11.294,-0.297233,-0.341451,-0.219144
11.295,-0.606665,0.74034,0.255576
11.296,-0.0180791,-0.124948,-0.0224749
11.297,-0.101822,-0.405649,-0.0675483
11.298,-0.420818,-0.0657564,-0.219537
11.299,-0.359104,0.314445,-0.0267287
11.3,-0.319284,0.664061,0.218219
11.301,-0.152032,0.426765,0.0909066
11.302,-0.120461,0.405488,0.0888635
11.303,-0.0455166,0.586745,0.222656
11.304,-0.0279512,-0.246723,-0.00815121
11.305,-0.302553,-0.978736,0.0269916
11.306,-0.861878,-0.453185,-0.466275
11.307,-0.0509347,0.258261,0.0427087
11.308,-0.0174839,-0.223936,-0.00593031
11.309,-0.0388785,-0.527981,0.0691444
11.31,-0.364376,0.77049,0.299255
11.311,0.0175679,0.344585,0.113517
11.312,0.0223428,0.390717,0.137305
11.313,-0.859487,0.401774,-0.0366471
11.314,0.0901698,0.176814,0.110325
11.315,-0.895318,0.178522,-0.195593
11.316,0.073506,-0.057156,0.0705053
11.317,0.0299391,0.390144,0.141191
11.318,0.0871584,-0.0301975,0.0888053
11.319,-0.226936,0.804878,0.343895
11.32,-0.425344,-1.491,0.944902
11.321,-0.0239094,0.578846,0.224828
11.322,-0.356935,-1.31808,1.19998
11.323,0.00971702,0.320698,0.117183
11.324,0.0897637,0.292587,0.157644
11.325,-0.259472,0.618652,0.193094
11.326,0.0709619,0.34367,0.161567
11.327,-0.164655,-0.321315,0.565288
11.328,0.0049837,-0.569183,0.217692
11.329,-0.248166,-0.619691,-0.141918
11.33,-0.338532,0.526706,0.113572
11.331,-0.391,0.628449,0.181212
11.332,0.0704135,-0.294891,0.136815
11.333,-0.221944,0.703137,0.262936
11.334,-0.0495278,-0.358072,-0.0250295
11.335,-0.00108257,0.543041,0.211813
11.336,-0.000570057,-0.164802,-0.00637542
11.337,-0.449308,0.0220527,-0.195154
11.338,-0.197151,0.201358,-0.0396012
11.339,-0.32188,-0.778379,-0.144144
11.34,-0.122395,0.58568,0.19905
11.341,0.0961883,0.222875,0.159543
11.342,0.0848629,-0.0570966,0.0876948
11.343,0.0440869,0.375612,0.142779
11.344,0.116795,0.017474,0.190691
11.345,-0.290359,-1.17331,1.13101
11.346,0.00976708,-0.496931,0.145453
11.347,-0.0555279,-0.104408,-0.0518764
11.348,-0.0197574,0.3471,0.106319
11.349,-0.0371225,0.151037,0.0239955
11.35,-0.000438193,0.423354,0.151404
11.351,0.061535,0.307572,0.150801
11.352,0.0710604,-0.0239496,0.236875
11.353,0.0354444,-0.0578568,0.258199
11.354,0.051233,0.00995317,0.0449569
11.355,0.0922936,-0.119656,0.107976
11.356,0.0188343,-0.515302,0.480237
11.357,0.0916443,0.0237032,0.0942315
11.358,0.0117252,-0.142986,0.0046161
11.359,-0.18726,0.583906,0.182254
11.36,-0.0561374,0.531608,0.18502
11.361,-0.303967,-0.998988,0.0458397
11.362,-0.466533,-1.09695,-0.0859134
11.363,-0.117467,0.618613,0.22276
11.364,-0.113891,-0.442152,-0.0697058
11.365,-0.693847,0.963217,0.463632
11.366,-0.164691,-0.319106,-0.134046
11.367,0.0769392,-0.00779415,0.0732455
11.368,-0.0804617,0.534604,0.176328
11.369,-0.0371517,-0.0760734,-0.0278578
11.37,0.103363,0.19363,0.132325
11.371,-0.869698,0.277175,-0.127414
11.372,0.0448777,0.216852,0.0815505
11.373,-0.165128,0.631436,0.220032
11.374,0.00676147,0.308904,0.0921925
11.375,-0.695295,0.398939,-0.0243644
11.376,0.0331739,-0.133092,0.0272254
11.377,-0.181235,-1.03597,0.43541
11.378,-0.0397244,0.616632,0.242472
11.379,-0.189875,0.349831,0.0363138
11.38,-0.0854573,-0.276804,-0.0217805
11.381,-0.468219,0.86537,0.37507
11.382,0.0982911,0.0833994,0.104642
11.383,-0.0246398,-0.0296369,0.188531
11.384,-0.0748972,-0.579456,0.0443957
11.385,-0.0309472,0.0168338,0.106177
11.386,0.0626177,0.101637,0.0677126
11.387,0.102472,-0.196819,0.17261
11.388,-0.782831,-1.29332,-0.258781
11.389,0.0709608,0.171616,0.0903585
11.39,-0.319929,0.674739,0.226406
11.391,-0.127347,0.751358,0.31741
11.392,-0.0390254,0.025056,0.047165
11.393,-0.0396363,0.227593,0.0358949
11.394,-0.240016,0.812991,0.349085
11.395,0.108474,-0.00301898,0.120538
11.396,-0.0359732,-0.717682,0.54728
11.397,-0.434139,-0.219928,-0.26792
11.398,-0.125847,-0.0485072,-0.089191
11.399,-0.0765904,-0.293873,-0.0191983
11.4,-0.489395,0.833327,0.34475
11.401,-0.119855,0.1693,-0.0230138
11.402,-0.162132,0.634565,0.223432
11.403,-0.0328644,0.417468,0.125386
11.404,-0.0693986,0.540751,0.185955
11.405,-0.155597,0.761045,0.319469
11.406,-0.113858,-0.0659883,-0.0855362
11.407,-0.705938,0.570864,0.106373
11.408,0.106035,-0.132429,0.246972
11.409,-0.479372,-1.56116,0.834889
11.41,-0.113004,0.0394355,-0.0619572
11.411,-0.232452,0.582912,0.172079
11.412,-0.139914,0.352575,0.0535826
11.413,-0.481237,0.207393,-0.113447
11.414,-0.392198,0.930036,0.439106
11.415,-0.0267887,-0.534345,0.0964755
11.416,0.0270343,-0.190594,0.0262254
11.417,-0.112292,-0.271003,-0.0971634
11.418,0.0495858,-0.039548,0.0409193
11.419,0.0935623,-0.16832,0.127034
11.42,-0.129971,0.467186,0.12047
11.421,-0.77818,-0.653379,-0.460817
11.422,0.0626657,-0.0170603,0.0557852
11.423,-0.126024,-0.469449,-0.073806
11.424,-0.263184,0.749493,0.293554
11.425,0.0506483,-0.153788,0.0497071
11.426,-0.430889,-1.48546,0.768036
11.427,0.103687,-0.221231,0.231966
11.428,0.0477993,0.148413,0.0647703
11.429,0.0728401,-0.368515,0.221618
11.43,0.066936,0.226936,0.148371
11.431,-0.0106479,0.0717004,0.0977487
11.432,-0.0770849,-0.588445,0.0471424
11.433,0.0177048,-0.422744,0.486852
11.434,-0.829786,-1.03921,-0.428381
11.435,0.0747269,0.103924,0.0801598
11.436,0.104648,-0.190099,0.250455
11.437,0.0955017,0.0104304,0.0971894
11.438,0.0736146,0.3411,0.16176
11.439,-0.0428789,0.233107,0.0364308
11.44,-0.183352,-0.531078,-0.110988
11.441,-0.017016,-0.138155,-0.0222657
11.442,-0.11972,0.572326,0.189766
11.443,-0.0232939,-0.578551,0.144475
11.444,0.0885108,0.168688,0.16499
11.445,0.0533206,-0.237661,0.364601
11.446,-0.290656,0.921478,0.438451
11.447,-0.0619305,-0.304586,-0.0130287
11.448,-0.313926,-0.134709,-0.199085
11.449,-0.546547,0.846459,0.353958
11.45,0.0286811,-0.235133,0.0443404
11.451,-0.172786,-0.899789,0.178764
11.452,0.0318048,0.247357,0.082987
11.453,-0.597727,0.672161,0.197346
11.454,0.00149253,0.359365,0.111819
11.455,-0.425744,0.323446,-0.035208
11.456,-0.0876508,0.245502,0.0212492
11.457,-0.158202,0.469053,0.114389
11.458,-0.288491,0.776699,0.312759
11.459,-0.816073,-1.1055,-0.393831
11.46,0.0645039,0.191984,0.0898438
11.461,0.0441065,0.400431,0.165762
11.462,-0.0874155,-0.788866,0.246083
11.463,-0.190645,-0.375706,-0.14886
11.464,-0.176228,-0.314149,0.556628
11.465,-0.144175,0.498202,0.135569
11.466,0.0709749,0.0896482,0.0735041
11.467,-0.427935,0.929286,0.43648
11.468,-0.0334964,-0.494955,0.0563711
11.469,-0.254946,0.583371,0.168214
11.47,-0.0286724,0.0616956,0.0504542
11.471,0.0572232,-0.447282,0.27998
11.472,-0.0348374,0.437899,0.135523
11.473,0.0269561,0.490001,0.194215
11.474,0.0541831,0.315065,0.14777
11.475,0.074979,-0.0945168,0.0743769
11.476,-0.808461,-0.920828,-0.449222
11.477,-0.0483858,0.26361,0.0460966
11.478,0.0332694,0.249681,0.121912
11.479,-0.240307,-0.683521,1.01719
11.48,0.0827124,-0.128944,0.0925655
11.481,-0.0325828,-0.416492,0.0164491
11.482,0.018695,0.359105,0.120715
11.483,0.0769742,0.0803893,0.0791701
11.484,0.114287,-0.12619,0.212086
11.485,-0.503575,-1.56314,0.670002
11.486,0.0926198,-0.228626,0.15749
11.487,-0.0956866,-0.318086,0.53631
11.488,-0.208387,0.784596,0.329789
11.489,-0.286481,0.0836536,-0.119577
11.49,-0.534191,-0.369491,-0.335872
11.491,-0.017608,0.484927,0.168432
11.492,0.0221008,-0.424886,0.113662
11.493,-0.0409579,0.407118,0.116673
11.494,-0.267403,0.805741,0.339491
11.495,0.0615939,-0.200598,0.0828626
11.496,0.0186925,0.424148,0.152008
11.497,0.0193037,0.171439,0.0503966
11.498,-0.0270369,0.58978,0.230408
11.499,-0.103148,0.127337,-0.0305684
11.5,-0.529258,0.869553,0.376052
11.501,-0.0678631,0.0238369,-0.0394496
11.502,-0.482971,0.99286,0.495463
11.503,0.00695419,0.250278,0.0690237
11.504,0.00205011,0.449842,0.157432
11.505,0.0797317,0.15647,0.09563
11.506,0.0742606,0.0381705,0.0717381
11.507,-0.0309258,0.47585,0.158041
11.508,-0.00588274,0.430829,0.152028
11.509,0.0349931,0.375971,0.152512
11.51,0.0634844,0.16184,0.0811292
11.511,-0.0174002,0.0169832,0.140461
11.512,0.0706273,0.25479,0.11363
11.513,-0.0107405,-0.509817,0.109419
11.514,-0.783645,-0.328236,-0.411997
11.515,0.0484559,0.0611411,0.0482063
11.516,0.106189,0.0611103,0.115304
11.517,0.015498,0.193466,0.0546083
11.518,-0.367842,-1.30626,1.27256
11.519,-0.197606,-0.663254,-0.070528
11.52,-0.61535,1.01673,0.517554
11.521,0.0233802,-0.139434,0.0161996
11.522,0.037521,-0.156451,0.0358433
11.523,0.0714085,-0.279985,0.129798
11.524,-0.0476666,0.33596,0.0785617
11.525,0.100959,-0.165348,0.146152
11.526,-0.191751,0.297714,0.00803168
11.527,-0.00399366,-0.167855,-0.00569995
11.528,-0.329003,-0.75856,-0.160742
11.529,0.100125,0.242332,0.143812
11.53,0.0648971,-0.0163086,0.057806
11.531,0.10309,0.0225066,0.109227
11.532,-0.410743,-0.0108365,-0.196633
11.533,0.102178,-0.0815336,0.119201
11.534,-0.405698,0.916301,0.425536
11.535,-0.35193,0.901846,0.415743
11.536,-0.299305,0.847516,0.371864
11.537,0.119438,0.0805084,0.165395
11.538,-0.000822682,0.297804,0.0835357
11.539,-0.0163761,0.321352,0.0859121
11.54,-0.0749766,0.574099,0.203202
11.541,-0.117363,-0.330398,-0.0959671
11.542,-0.0335686,0.521989,0.18782
11.543,0.0443943,0.252665,0.131945
11.544,0.0145911,0.154677,0.104514
11.545,-0.84847,0.563991,0.0930096
11.546,0.112317,0.0840891,0.179399
11.547,-0.418815,-0.121502,-0.236556
11.548,-0.842045,0.407046,-0.0313968
11.549,0.0678537,0.21595,0.0990251
11.55,-0.889558,0.300967,-0.112646
11.551,-0.121869,-0.163691,-0.102555
11.552,-0.383273,0.362128,-0.00323421
11.553,-0.178342,-0.531364,0.817133
11.554,-0.0766254,0.439134,0.123641
11.555,-0.834044,-0.25257,-0.401076
11.556,-0.0728653,0.214255,0.0150139
11.557,-0.876428,-0.265315,-0.415702
11.558,-0.0462649,0.226415,0.0322049
11.559,-0.277577,0.904892,0.424677
11.56,0.0488203,0.0623113,0.0487078
11.561,-0.574199,1.02803,0.529127
11.562,-0.0364014,-0.263812,-0.0311319
11.563,0.0858269,0.315464,0.153962
11.564,0.0283391,-0.148153,0.0236807
11.565,-0.451598,-0.492255,-0.305845
11.566,-0.883727,0.397023,-0.041947
11.567,-0.127957,-0.302363,-0.10738
11.568,-0.379454,0.933988,0.443544
11.569,-0.0331549,0.23635,0.0424634
11.57,0.086823,0.105162,0.0942732
11.571,-0.276401,-0.327776,-0.206672
11.572,-0.149599,0.224787,-0.0117567
11.573,-0.0385955,0.0566051,0.00579375
11.574,-0.124782,-0.930573,0.694526
11.575,0.0562996,-0.274472,0.094204
11.576,-0.367032,-1.36438,1.13917
11.577,-0.124837,-0.199335,-0.106745
11.578,-0.127107,-0.314676,-0.10564
11.579,-0.0792389,0.52002,0.16987
11.58,-0.544507,-1.42851,0.204713
11.581,0.0784604,0.303957,0.138747
11.582,-0.035064,0.0587241,0.0215594
11.583,0.0618496,0.241683,0.102705
11.584,0.109556,0.109152,0.175273
11.585,-0.271968,-1.03819,1.16909
11.586,-0.127684,0.0546712,-0.0650377
11.587,-0.0221647,-0.0391955,0.204397
11.588,-0.117298,0.710169,0.288412
11.589,0.0671189,-0.0243847,0.0602224
11.59,-0.416586,-1.00583,-0.101404
11.591,0.059633,-0.431412,0.344148
11.592,-0.490053,0.98217,0.484799
11.593,-0.119073,-0.833094,0.220231
11.594,-0.13533,-0.931076,0.361058
11.595,-0.0569207,-0.0242551,0.063927
11.596,-0.562566,0.949155,0.450846
11.597,-0.00707559,-0.279639,0.0176277
11.598,-0.248324,-0.430091,-0.185125
11.599,-0.156232,-0.269821,0.483829
11.6,0.0220722,-0.50401,0.189142
11.601,-0.106698,-0.225855,-0.0132063
11.602,-0.399956,0.912081,0.421957
11.603,0.101982,0.1746,0.125121
11.604,0.0971712,-0.144764,0.126551
11.605,-0.154002,0.504801,0.137158
11.606,-0.125795,0.743035,0.311382
11.607,-0.397642,0.369279,-0.00157913
11.608,-0.0300096,-0.539449,0.606516
11.609,-0.883767,-0.24726,-0.410786
11.61,0.0372655,-0.31533,0.0783379
11.611,-0.360962,-1.33621,0.520543
11.612,-0.31688,0.903924,0.420322
11.613,0.0745977,0.333518,0.1608
11.614,0.109156,0.157743,0.133773
11.615,0.0551459,0.0111588,0.0488758
11.616,-0.855814,-0.627348,-0.490306
11.617,-0.0273175,0.258415,0.0540157
11.618,0.0456259,0.323393,0.144059
11.619,0.0359188,-0.52537,0.364464
11.62,-0.386679,0.359974,-0.00523519
11.621,-0.662694,0.942308,0.44285
11.622,-0.0937319,-0.731174,0.146212
11.623,-0.108101,-0.13565,0.0384528
11.624,0.116766,-0.0893687,0.205322
11.625,0.101474,-0.219069,0.25694
11.626,-0.0340396,-0.1268,-0.0258911
11.627,-0.375934,0.314231,-0.0305204
11.628,0.00417185,0.358347,0.126563
11.629,-0.0196894,0.0622989,0.0822766
11.63,-0.0616097,-0.755593,0.281386
11.631,-0.870549,0.0700765,-0.258032
11.632,-0.0486217,0.230186,0.0325296
11.633,-0.00166594,-0.574926,0.20201
11.634,-0.824953,-0.624162,-0.478369
11.635,0.112596,-0.144365,0.216908
11.636,-0.567037,-1.62082,0.596211
11.637,0.026932,0.322319,0.130624
11.638,-0.495383,-1.13188,-0.0901042
11.639,-0.0394845,0.420193,0.12418
11.64,-0.797554,0.450714,0.00508991
11.641,-0.201499,0.43566,0.0822384
11.642,-0.169298,0.283526,0.00848715
11.643,-0.435029,-1.46194,0.616436
11.644,-0.457895,-1.41058,0.37516
11.645,0.0656423,0.150479,0.0803865
11.646,0.0530048,0.247848,0.138581
11.647,-0.608455,-0.0135728,-0.251707
11.648,-0.449725,-0.0267565,-0.214661
11.649,-0.191871,0.18179,-0.046223
11.65,-0.180748,0.0942817,-0.0758731
11.651,-0.388226,0.923009,0.432796
11.652,-0.0655464,-0.751856,0.25801
11.653,-0.153833,0.382597,0.0652697
11.654,-0.114506,0.708961,0.288122
11.655,0.0752248,0.0276923,0.071352
11.656,-0.33515,0.858046,0.377757
11.657,-0.31523,-0.279144,-0.224485
11.658,-0.0199096,-0.120552,-0.0235483
11.659,-0.0857074,-0.347255,-0.064914
11.66,-0.165098,-0.537526,-0.0907494
11.661,-0.1475,-0.0990154,-0.110311
11.662,0.0837744,0.236598,0.119925
11.663,-0.0407418,0.256772,0.0468541
11.664,-0.0485155,0.0125802,-0.0266802
11.665,-0.174709,0.64033,0.224463
11.666,0.00799413,0.250206,0.0695895
11.667,-0.119445,0.713065,0.289602
11.668,0.0849245,-0.150935,0.102294
11.669,-0.111341,0.225013,0.00281435
11.67,0.0634633,0.0326795,0.0590544
11.671,-0.206199,0.196528,-0.044865
11.672,-0.304538,-1.20667,1.14587
11.673,0.0343896,0.302907,0.105623
11.674,-0.270298,0.580407,0.163349
11.675,-0.0157285,0.241393,0.0532989
11.676,0.0583501,-0.000588084,0.223079
11.677,-0.00391484,0.487243,0.175461
11.678,0.0990683,-0.174255,0.144935
11.679,0.0624267,-0.255437,0.0974114
11.68,-0.0887719,-0.868874,0.532098
11.681,-0.109008,-0.112989,-0.0893833
11.682,-0.345139,0.3824,0.0169512
11.683,-0.328642,0.558335,0.137725
11.684,-0.0587199,0.618919,0.239265
11.685,0.0790561,-0.146621,0.29452
11.686,-0.144448,-0.331831,0.573718
11.687,-0.303054,0.930134,0.445322
11.688,-0.204524,0.464325,0.0991172
11.689,-0.00313438,-0.33509,0.0437909
11.69,-0.264194,0.582354,0.165824
11.691,-0.780111,-1.23901,-0.294296
11.692,-0.482467,-1.51755,0.594985
11.693,0.0764865,-0.16492,0.0979608
11.694,-0.277872,0.521097,0.120482
11.695,0.0628353,-0.186886,0.0800889
11.696,0.0268235,0.375399,0.132471
11.697,0.00982509,0.265317,0.102183
11.698,0.0702835,-0.0500496,0.0644445
11.699,-0.460429,-0.86412,-0.230673
11.7,0.0228204,-0.570097,0.347577
11.701,-0.070222,-0.0239481,-0.0510726
11.702,0.0913575,-0.220013,0.147598
11.703,0.11322,-0.0239316,0.208294
11.704,-0.122787,-0.232614,-0.105981
11.705,-0.342807,-0.0170771,-0.17625
11.706,-0.37127,0.251109,-0.0650642
11.707,0.0881803,-0.0401554,0.0913658
11.708,-0.131892,-0.918644,0.344588
11.709,0.0673564,-0.15387,0.0776102
11.71,0.00762076,-0.601518,0.295577
11.711,-0.0622727,-0.0872812,-0.00641472
11.712,-0.206138,-0.600161,-0.108663
11.713,-0.120546,-0.135818,0.221492
11.714,-0.160215,0.669888,0.249478
11.715,-0.128209,-0.0496025,-0.0907175
11.716,0.0203265,-0.0167888,0.219264
11.717,-0.525741,0.386279,-0.0120554
11.718,-0.237709,0.875667,0.402938
11.719,-0.326545,0.0301053,-0.153761
11.72,-0.0189709,-0.138319,-0.0199359
11.721,0.107072,0.132374,0.171233
11.722,-0.505361,0.419808,0.013629
11.723,-0.113483,-0.403066,-0.079576
11.724,-0.142515,0.681266,0.260993
11.725,-0.0528114,-0.504783,0.637312
11.726,0.000234414,-0.594764,0.507031
11.727,-0.363043,0.621045,0.179145
11.728,-0.174587,0.399203,0.0683687
11.729,-0.180003,0.814116,0.358375
11.73,-0.0777048,-0.205445,-0.0218797
11.731,-0.804855,0.714602,0.225445
11.732,0.0412965,0.16214,0.0631697
11.733,0.0527019,0.000781387,0.0457107
11.734,-0.769132,0.132855,-0.20696
11.735,-0.369216,0.699841,0.240309
11.736,-0.126383,0.394387,0.07968
11.737,-0.0958663,0.336599,0.0618257
11.738,-0.039225,0.307418,0.0691355
11.739,-0.0411058,-0.744336,0.521159
11.74,-0.721968,0.696084,0.211486
11.741,-0.329157,0.631132,0.191474
11.742,0.0312969,-0.542019,0.330388
11.743,-0.485235,0.556243,0.11464
11.744,-0.0624949,0.383369,0.0960052
11.745,-0.898529,0.197187,-0.183915
11.746,0.0391543,-0.330584,0.0892608
11.747,-0.243131,-0.192249,-0.176477
11.748,0.0212076,-0.232257,0.0338921
11.749,0.0753448,0.232992,0.110721
11.75,-0.115382,-0.119556,0.102374
11.751,0.0753492,-0.297185,0.152455
11.752,-0.802884,0.584032,0.11182
11.753,0.0331726,-0.510929,0.247094
11.754,0.0753673,0.103862,0.0808306
11.755,-0.08313,-0.75449,0.720407
11.756,0.0872044,-0.0960741,0.0987889
11.757,-0.27501,0.295656,-0.0168942
11.758,0.0582881,-0.225948,0.0872471
11.759,-0.506597,0.827371,0.338427
11.76,-0.0972852,0.289301,0.0367212
11.761,-0.36564,0.806992,0.330354
11.762,-0.00661633,-0.146355,-0.0128306
11.763,-0.0436656,-0.0579986,-0.0373639
11.764,-0.7528,0.810242,0.314583
11.765,0.108955,-0.142325,0.238347
11.766,0.0533439,0.0833134,0.0560665
11.767,0.00964721,0.0325138,0.166969
11.768,-0.0714009,0.241165,0.0264497
11.769,-0.227925,-0.999418,1.05694
11.77,0.0941367,0.191722,0.118686
11.771,0.094763,-0.277942,0.241189
11.772,0.0528844,0.277816,0.108448
11.773,-0.0782767,-0.491162,0.667345
11.774,0.103879,-0.0355613,0.11459
11.775,-0.258876,0.852856,0.380779
11.776,-0.00620156,0.351425,0.116955
11.777,0.0562592,0.415019,0.174004
11.778,-0.160042,-0.230094,0.409006
11.779,0.0434322,-0.0477439,0.251802
11.78,-0.521007,-1.63007,0.956945
11.781,-0.323082,-1.32423,0.876656
11.782,0.0507056,0.027301,0.0460402
11.783,0.0885595,-0.14904,0.108878
11.784,-0.163953,-0.836652,0.927372
11.785,0.0307316,0.174592,0.059037
11.786,0.0679881,0.250188,0.148981
11.787,0.0842697,0.210355,0.112628
11.788,0.0599971,0.405357,0.171216
11.789,-0.143071,0.494995,0.13386
11.79,-0.0467402,0.101873,-0.000678792
11.791,-0.0973179,0.442097,0.115689
11.792,-0.365082,0.926999,0.437924
11.793,-0.198964,0.623653,0.207611
11.794,-0.0219538,0.496656,0.173454
11.795,-0.190794,-0.996496,0.931183
11.796,0.0599659,-0.302681,0.116377
11.797,-0.025259,0.304226,0.0741549
11.798,-0.0792067,-0.100818,0.221502
11.799,-0.0411965,-0.717288,0.292964
11.8,-0.0928261,-0.795772,0.239899
11.801,-0.393647,0.489114,0.0783462
11.802,0.00420173,0.534966,0.207515
11.803,-0.348071,0.638786,0.194759
11.804,-0.174507,0.414464,0.077203
11.805,-0.1971,0.316208,0.0161686
11.806,-0.047873,0.116331,0.00223664
11.807,-0.0689876,0.439607,0.126961
11.808,-0.375759,0.570544,0.139432
11.809,0.0359769,-0.33401,0.0851306
11.81,0.0516644,-0.463073,0.357279
11.811,0.0466925,-0.0627062,0.0376939
11.812,-0.180339,-0.397676,-0.138418
11.813,-0.0908817,-0.179558,0.353743
11.814,0.0575805,-0.177845,0.330167
11.815,-0.351394,0.925358,0.43734
11.816,-0.0330425,-0.11632,-0.0351887
11.817,-0.375033,0.519198,0.102389
11.818,0.042319,0.166307,0.0650313
11.819,-0.735183,0.553238,0.0901896
11.82,-0.0430425,0.0108313,-0.0164123
11.821,-0.0545706,-0.783183,0.520862
11.822,0.0192775,-0.137968,0.0123907
11.823,-0.122427,0.446576,0.111622
11.824,-0.50618,-0.615867,-0.329041
11.825,-0.159039,0.581704,0.187163
11.826,-0.0355703,-0.0727658,-0.0303721
11.827,-0.114708,-0.0132156,-0.0757043
11.828,-0.521351,0.55362,0.108605
11.829,-0.296543,-0.42977,-0.217568
11.83,0.016839,-0.165797,0.0137338
11.831,-0.283075,-1.25484,0.828576
11.832,0.0554929,-0.314379,0.113334
11.833,-0.00802724,0.25908,0.0641512
11.834,0.0786599,-0.359492,0.260893
11.835,-0.0530885,-0.600821,0.100079
11.836,-0.116725,-0.150656,0.038758
11.837,-0.306273,-0.364912,-0.224919
11.838,-0.0331446,-0.103291,-0.0342916
11.839,0.0517407,0.389226,0.165603
11.84,-0.81475,-1.08641,-0.400984
11.841,-0.161998,-0.963067,0.323732
11.842,-0.517468,0.96181,0.464214
11.843,-0.1752,0.647666,0.229691
11.844,-0.140058,-0.354224,0.600132
11.845,-0.0368157,-0.437857,0.0201955
11.846,-0.0818904,-0.00574992,-0.0548401
11.847,-0.226991,0.615811,0.196844
11.848,0.0990592,-0.205423,0.164514
11.849,-0.52585,-1.21476,-0.0492677
11.85,-0.0061908,-0.391053,0.0430168
11.851,-0.14686,0.088811,-0.0633743
11.852,-0.0579447,0.414046,0.113819
11.853,-0.00278696,0.554266,0.217059
11.854,-0.0957061,-0.114555,0.220752
11.855,-0.397451,0.897132,0.408327
11.856,-0.0372733,-0.0638832,-0.0301841
11.857,-0.119255,-0.0505143,-0.0858728
11.858,0.0980624,-0.224324,0.175833
11.859,-0.64768,-1.43511,0.0380812
11.86,-0.321228,-0.0384808,-0.175463
11.861,0.042132,0.453605,0.182306
11.862,0.0327293,0.374908,0.135584
11.863,0.0557076,-0.337069,0.128257
11.864,-0.115964,-0.020912,-0.0780661
11.865,-0.120849,0.69324,0.274488
11.866,0.0459599,-0.484463,0.276833
11.867,-0.0717285,-0.814759,0.386632
11.868,-0.121013,-0.260848,-0.104252
11.869,-0.0722486,-0.0583578,0.0536849
11.87,-0.0552072,0.532172,0.182779
11.871,0.0580529,-0.0690392,0.0512167
11.872,-0.0755016,0.258635,0.0350938
11.873,0.0117264,-0.298648,0.0461769
11.874,-0.876008,-0.577407,-0.492406
11.875,0.0254876,-0.172081,0.0217357
11.876,-0.0838735,-0.125208,0.00444273
11.877,0.118533,-0.0625916,0.19702
11.878,-0.487757,-1.58445,1.10433
11.879,0.0305458,0.283861,0.0957058
11.88,-0.202177,-0.552449,0.862349
11.881,-0.0373378,-0.566433,0.101878
11.882,-0.00437697,-0.518826,0.131396
11.883,0.0533356,-0.0489914,0.0447253
11.884,0.0827268,-0.0652569,0.0852081
11.885,-0.259215,0.879588,0.404044
11.886,0.0510731,-0.00841615,0.043555
11.887,0.0849069,-0.166167,0.107026
11.888,-0.0734972,-0.823645,0.408855
11.889,-0.353874,-0.947443,-0.0715749
11.89,-0.667863,-0.680851,-0.409805
11.891,0.0146222,-0.139764,0.00738578
11.892,0.0286316,-0.548898,0.320012
11.893,-0.853094,-0.654815,-0.491083
11.894,-0.0915641,0.187973,-0.00354216
11.895,0.102919,0.176562,0.127049
11.896,0.0417632,0.180133,0.0684882
11.897,-0.122364,-0.709504,0.0668042
11.898,0.0968313,0.00527751,0.215499
11.899,0.109451,-0.0117886,0.2107
11.9,-0.301397,-0.760746,-0.132428
11.901,-0.197307,-0.720866,-0.0364235
11.902,-0.27197,0.878911,0.402078
11.903,-0.0832518,0.188379,0.000372605
11.904,-0.366553,0.886513,0.400716
11.905,-0.0337009,-0.165011,-0.0230883
11.906,-0.0883463,-0.232034,-0.0800775
11.907,-0.376572,0.176955,-0.10488
11.908,-0.340041,0.627337,0.187094
11.909,-0.0940066,-0.314575,-0.0778842
11.91,-0.331243,0.261543,-0.049672
11.911,0.119037,-0.0398801,0.194294
11.912,-0.0876279,0.336142,0.0627332
11.913,-0.000925571,0.462871,0.163161
11.914,0.0540383,0.248641,0.139405
11.915,-0.0577083,-0.195214,-0.0563196
11.916,-0.508469,0.0235413,-0.210586
11.917,0.116111,0.0627981,0.136608
11.918,-0.29777,-1.27393,0.914543
11.919,0.0505646,0.031653,0.0463719
11.92,0.105233,0.046779,0.113105
11.921,-0.130561,-0.174449,-0.109126
11.922,0.0207735,-0.155092,0.0146801
11.923,-0.200379,-1.0144,0.296945
11.924,-0.214287,0.615554,0.199077
11.925,0.0589116,0.134725,0.0708647
11.926,0.021465,-0.157014,0.0155999
11.927,-0.374231,-0.588486,-0.250307
11.928,-0.563481,-0.618052,-0.360404
11.929,-0.128987,0.0613428,-0.0637122
11.93,-0.0818089,-0.153553,-0.010166
11.931,-0.264591,0.316534,-0.00271857
11.932,-0.106728,0.652078,0.247864
11.933,-0.126127,-0.509935,-0.0597021
11.934,-0.132916,-0.189976,0.344379
11.935,-0.143152,0.430058,0.0955039
11.936,-0.156836,0.692975,0.2673
11.937,0.0594146,-0.441207,0.315097
11.938,-0.763892,-1.14277,-0.338172
11.939,0.0927691,0.0137645,0.213921
11.94,0.0513295,-0.02572,0.0429968
